sample_id,label,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,from_project,type_class,type_innerclass,type_interface
8240066,0,4,2,3,3,1,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,26,1,1,1,1,0,0
6661908,0,15,47,2,34,79,0,0,14,4,13,0,0,1,14,0,0,1,3,1,0,2,1,0,0,0,9,175,17,6,4,1,0,35,2,43,3,25,7,1,0,0,100,1,0,1,1,0,0
8286898,0,3,2,1,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,1,1,0,0
8601987,0,11,6,3,9,3,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,57,1,0,1,1,0,0
4686609,0,0,2,1,0,1,0,0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,1,1,0,0
7369379,0,10,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,1,0,0
7478608,0,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0
7818143,0,6,7,4,5,21,0,0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,24,4,0,0,0,0,2,0,2,1,1,0,0,0,0,40,1,0,1,1,0,0
5133545,0,5,16,1,13,8,0,0,5,0,3,2,0,0,3,0,0,0,1,1,0,1,0,0,1,0,3,64,7,0,2,1,0,3,9,12,2,7,2,0,0,0,43,1,2,1,1,0,0
9278685,0,8,22,2,14,0,0.8333333,0.8333333,12,1,12,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,72,8,10,0,0,0,0,16,18,0,18,1,0,0,0,87,1,0,0,1,0,0
7777749,0,14,12,2,21,24,0,0,8,0,6,2,0,0,6,0,0,0,3,1,0,3,0,0,3,0,3,92,7,2,1,0,0,4,1,10,0,10,2,4,0,0,43,1,2,1,1,0,0
7414155,0,4,4,2,1,0,0,0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,1,0,0,16,0,0,0,0,0,0,1,4,0,3,1,0,0,0,20,2,0,1,0,1,0
4304469,0,6,2,4,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,1,0,0,1,0,41,1,0,1,1,0,0
8649493,0,1,3,1,0,3,0,0,3,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1034,0,1,0,1,0
9199423,0,21,186,1,110,223,0,0,22,21,10,11,1,0,11,0,0,0,2,2,0,2,0,0,0,0,103,583,61,13,67,13,21,31,74,107,6,62,6,0,2,0,262,1,0,1,1,0,0
7482808,0,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0
6865229,0,4,2,3,3,1,,,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,0,1,0,1,0,1,0,0,1,0,45,17,0,1,1,0,0
4043845,0,2,2,2,1,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,0,0
5738634,0,2,5,1,1,10,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,71,3,0,0,0,0,1,0,1,0,1,0,1,0,0,20,9,0,1,0,1,0
5322883,0,3,8,1,16,0,0,0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,40,3,1,0,0,0,0,3,12,1,7,1,0,0,0,69,1,0,1,1,0,0
7391521,0,6,11,1,21,0,0,0,11,4,8,2,0,1,9,0,0,0,3,1,1,0,0,2,0,0,15,61,10,0,0,0,0,9,0,2,0,6,0,0,1,2,42,9,0,1,0,1,0
8575939,0,61,134,5,193,532,0,0,40,1,6,22,12,0,18,0,0,0,7,2,0,7,0,0,2,0,40,504,32,7,27,8,2,73,23,70,28,60,3,0,1,0,339,1,20,1,1,0,0
4916648,0,5,7,2,7,8,0,0,5,0,5,0,0,0,6,0,0,0,4,3,0,4,0,0,3,0,2,32,4,0,0,1,1,3,2,7,0,6,1,0,0,0,57,1,0,1,1,0,0
4458068,0,2,18,1,17,0,0,0,1,1,1,0,0,0,2,0,0,0,25,25,24,1,0,0,25,0,0,135,1,2,5,0,0,24,8,43,3,33,5,0,2,0,80,1,0,1,1,0,0
7501833,0,6,4,1,0,6,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1033,0,1,0,1,0
4515721,0,7,43,1,52,6,0,0,5,5,4,1,0,0,4,0,0,0,8,8,7,1,0,0,7,0,21,215,8,6,14,10,5,29,10,62,10,44,4,1,0,0,330,1,0,1,1,0,0
9176003,0,2,8,2,0,28,0,0,8,0,8,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1025,0,1,1,0,0
6301436,0,11,6,1,9,3,0,0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,1,37,1,0,2,0,0,3,1,2,2,1,1,0,1,0,37,1,0,1,1,0,0
5278361,0,3,31,1,32,52,0,0,12,1,1,9,0,2,3,0,0,0,5,2,0,4,1,0,2,0,4,121,14,4,8,5,1,11,2,20,6,16,3,0,0,0,84,0,0,1,1,0,0
9421191,0,2,4,2,1,6,0,0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,6,0,1,0,0,0,0,0,14,1,0,0,1,0,0
8023829,0,33,44,2,53,24,0,0,8,4,2,5,0,1,3,0,0,0,2,0,0,2,0,0,1,0,10,337,19,9,10,2,2,6,18,57,9,54,2,0,2,0,144,0,0,1,1,0,0
7418065,0,29,31,1,36,13,0,0,7,0,3,4,0,0,3,0,0,0,5,0,0,5,0,0,2,0,8,134,8,2,8,0,5,0,3,33,0,22,3,0,0,0,82,18,0,1,0,1,0
4329197,0,0,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,41,1,0,1,1,0,0
8602083,0,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,1,0
5866628,0,10,6,2,11,4,0,0,4,1,3,0,1,0,4,0,0,0,2,1,1,1,0,0,1,0,1,26,1,0,1,0,0,3,3,7,1,7,1,0,0,0,49,17,0,1,1,0,0
9161787,0,15,22,4,25,0,0,0,8,0,6,0,2,0,8,0,0,0,7,0,0,6,1,0,7,0,4,95,7,0,5,0,8,0,0,41,0,14,3,0,0,0,73,1,0,1,1,0,0
7325587,0,8,3,1,14,1,,,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,0,1,0,0,0,11,0,5,6,5,1,0,0,0,27,1,0,1,1,0,0
4823396,0,1,10,5,5,21,0,0,7,1,7,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,0,0,6,2,5,2,1,1,0,0,0,145,1025,0,1,1,0,0
4616422,0,3,3,2,0,0,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,12,1,0,1,1,0,0
6772589,0,8,32,2,19,429,0,0,30,0,30,0,0,0,30,0,0,0,3,2,2,0,0,1,2,0,2,132,29,2,0,0,0,25,0,5,0,4,1,1,0,0,66,9,0,1,0,1,0
4530177,0,2,5,1,0,10,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,0,0,1
6988534,0,1,1,3,1,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0
7590824,0,2,14,1,9,0,0,0,7,0,7,0,0,0,7,0,0,0,2,1,1,1,0,0,2,0,1,46,11,0,6,0,1,1,3,5,2,5,2,0,0,0,31,1,0,1,1,0,0
7694897,0,4,6,5,2,15,0,0,6,0,6,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1025,0,1,1,0,0
8790597,0,6,10,2,17,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,5,0,0,0,2,3,0,1,3,0,0,0,34,10,0,1,0,1,0
8091719,0,10,27,2,12,0,0,0,11,0,10,0,1,0,11,0,0,0,1,0,0,1,0,0,1,0,0,81,10,9,3,0,0,0,2,8,0,5,3,0,0,0,56,17,0,1,1,0,0
7720470,0,22,19,2,43,15,0,0,6,0,2,4,0,0,3,0,0,0,1,1,1,0,0,0,1,0,6,102,1,1,6,1,0,13,1,21,1,18,3,0,0,3,104,1,0,1,1,0,0
7563790,0,17,124,1,60,182,0,0,21,0,9,6,6,0,16,0,0,0,8,2,0,8,0,0,7,0,20,489,43,4,49,6,16,25,16,78,8,60,3,0,3,2,221,1,0,1,1,0,0
4737430,0,25,27,3,29,4,0,0,8,0,7,1,0,0,7,0,0,0,12,0,0,12,0,0,0,0,9,135,9,2,13,0,5,15,24,42,6,31,4,0,1,0,85,10,0,1,0,1,0
4177719,0,9,4,2,0,6,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,0,4,0,0,24,1,0,1,1,0,0
5983355,0,8,11,2,10,7,0,0,6,0,4,1,1,0,5,1,0,0,3,0,0,3,0,0,1,0,1,49,0,1,1,1,0,1,1,5,1,4,2,0,1,0,70,1025,0,1,1,0,0
5425598,0,3,15,3,8,0,0,0,10,0,10,0,0,0,10,1,0,0,3,0,0,3,0,0,0,0,0,52,7,0,1,1,1,1,1,8,1,6,2,0,0,0,37,1025,0,1,1,0,0
6847448,0,11,2,2,17,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,4,5,10,14,6,14,0,0,0,0,56,1,0,1,1,0,0
6060996,0,5,3,3,1,3,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,0,1,1,0,0
5609190,0,4,16,1,5,40,0,0,12,1,11,0,0,1,12,0,0,0,7,2,0,7,0,0,2,0,0,69,7,0,4,0,0,5,0,9,1,7,1,0,1,0,132,1,0,1,1,0,0
7198305,0,2,1,1,6,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,1,0,1,0
7361930,0,5,2,1,3,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,1,0,0,1
7851015,0,2,8,1,3,0,0,0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,26,3,0,1,0,0,0,5,2,1,2,1,0,0,0,38,8,0,1,0,1,0
9251517,0,1,1,2,0,0,-1,-1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,66,0,5,0,5,0,0,0,0,24,1,0,0,1,0,0
4218342,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1
5153171,0,13,2,3,5,1,,,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,24,2,0,0,0,0,1,0,0,0,2,0,0,1,0,34,1,0,1,1,0,0
8886007,0,7,5,1,1,6,0,0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,1,0,1,0,2,0,1,1,0,0,0,18,9,0,1,0,1,0
8213293,0,4,4,2,0,6,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,1,1,0,0
4368201,0,20,18,2,38,10,0,0,5,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,85,1,1,6,0,0,1,0,18,1,16,4,0,0,0,54,1,0,1,1,0,0
7785135,0,1,0,3,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,1,0,0
3699849,0,1,6,1,0,15,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,1,0,0,1
9431580,0,0,2,1,2,1,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,0
5129580,0,1,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,1
4925720,0,7,13,8,49,21,0,0,10,0,6,4,0,0,6,0,0,0,12,1,0,12,0,0,12,0,26,144,5,0,0,0,0,19,13,26,0,25,1,0,0,3,68,1,0,1,1,0,0
9322941,0,17,103,1,37,52,0.49019608,0.62566847,37,0,34,3,0,0,34,0,0,0,8,0,0,8,0,0,0,0,1,409,5,1,49,0,6,41,7,77,8,39,2,0,0,0,153,1,0,0,1,0,0
7496363,0,143,152,2,199,297,0,0,34,2,11,16,7,0,18,0,1,0,17,0,0,0,17,0,3,0,33,548,26,3,19,1,9,4,13,126,17,119,4,0,2,0,256,1,0,1,1,0,0
7076084,0,7,7,1,0,21,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,1,0,0,1
9201577,0,19,34,1,31,20,0,0,20,0,18,1,1,0,19,0,0,0,4,0,0,4,0,0,0,0,1,163,15,2,4,0,1,1,8,9,3,8,2,0,2,0,67,1,0,1,1,0,0
8271551,0,1,4,1,5,6,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,0,0,19,10,0,1,0,1,0
9476422,0,8,7,1,14,0,0,0,4,0,4,0,0,0,4,0,0,0,5,1,0,5,0,0,5,0,2,57,1,0,0,1,0,1,3,5,0,5,2,0,1,0,70,1,0,1,1,0,0
3754188,0,20,32,3,40,21,0,0,7,0,5,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,144,5,2,14,0,0,17,0,11,1,11,5,0,0,0,52,1,0,1,1,0,0
5894436,0,1,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1
4243459,0,1,8,1,0,28,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,1,0,0,1
7269783,0,1,2,1,1,0,,,1,1,1,0,0,0,1,0,0,0,4,4,1,3,0,0,3,0,1,12,1,0,1,0,0,2,0,4,2,4,2,0,0,0,30,17,0,1,1,0,0
4956199,0,4,8,3,6,28,0,0,8,0,8,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,4,0,0,0,0,0,0,0,0,53,1,0,1,1,0,0
9483193,0,5,1,1,1,0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1025,0,1,1,0,0
5371806,0,2,2,3,1,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,1,0,0
5563186,0,5,4,1,1,6,0,0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,1,0,2,0,1,0,0,0,0,17,9,0,1,0,1,0
5983157,0,5,24,2,12,147,0,0,19,0,19,0,0,0,19,0,0,0,2,0,0,2,0,0,1,0,1,90,18,1,4,0,0,1,2,14,0,3,1,0,0,0,58,17,0,1,1,0,0
7834065,0,5,7,2,8,1,0,0,2,0,2,0,0,0,2,1,0,0,1,1,0,0,1,0,1,0,4,26,0,0,0,1,0,3,0,2,0,2,1,0,0,0,40,1033,3,1,0,1,0
4059685,0,3,3,1,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47,1,0,1,0,0,1
6454251,0,16,107,3,38,163,0,0,30,0,26,4,0,0,26,0,0,0,20,0,0,20,0,0,7,0,7,297,23,5,26,4,5,17,66,75,22,40,4,0,0,0,473,1,0,1,1,0,0
7452621,0,1,71,1,8,465,0,0,31,31,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,129,35,1,11,0,19,1,50,7,29,6,1,0,0,0,77,1,0,1,1,0,0
4069688,0,12,3,3,10,1,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,1,1,0,0,0,0,0,1,0,1,1,0,0,0,40,1,0,1,1,0,0
9158644,0,14,11,2,15,0,0,0,4,0,3,1,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,37,4,0,5,1,4,0,0,9,0,8,1,0,0,0,56,1,0,1,1,0,0
9331054,0,7,9,2,8,6,0.41666666,0.41666666,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,1,32,3,0,0,0,0,2,0,2,1,1,0,0,0,0,55,17,0,0,1,0,0
3888598,0,6,34,2,21,0,0,0,30,0,28,1,1,0,29,0,0,0,2,0,0,2,0,0,2,0,2,121,25,2,2,0,1,0,3,9,2,8,2,2,0,0,67,10,0,1,0,1,0
9548458,0,15,30,2,59,8,0,0,5,0,3,1,1,0,4,0,0,0,4,1,1,3,0,0,2,0,0,137,6,5,11,1,0,15,3,38,3,28,4,0,0,0,114,1,4,1,1,0,0
8232375,0,2,2,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1025,0,1,1,0,0
8827191,0,5,7,2,14,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,3,0,0,0,1,2,0,1,3,0,0,0,27,10,0,1,0,1,0
8165591,0,41,149,2,143,913,0.114982575,0.37979093,50,0,41,8,1,0,42,0,1,4,21,2,0,9,10,2,7,0,1,585,30,11,29,7,7,23,30,67,15,44,7,3,1,0,249,1,8,1,1,0,0
8507718,0,13,95,2,71,131,0,0,19,0,8,9,2,0,10,0,0,0,7,1,0,7,0,0,2,0,20,333,16,4,36,0,4,116,19,81,41,60,3,0,0,0,190,1,17,1,1,0,0
5305226,0,5,54,1,20,93,0,0,22,0,20,2,0,0,20,0,0,0,4,1,0,4,0,0,2,0,0,92,13,3,19,0,5,0,2,17,0,10,2,0,0,0,76,8,0,1,0,1,0
4834610,0,6,3,3,4,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,2,0,2,1,0,0,0,18,1,0,1,1,0,0
5938889,0,11,12,5,20,11,0,0,6,0,6,0,0,0,7,0,0,0,6,0,0,6,0,0,6,0,5,139,0,2,0,2,0,4,2,12,1,12,3,7,0,0,75,1,2,1,1,0,0
5363451,0,14,17,1,13,3,0,0,3,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,73,12,1,1,0,2,15,0,7,0,7,5,0,0,0,55,1,0,1,1,0,0
9205838,0,1,5,1,0,10,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,1,0,0,1
4486097,0,3,4,2,8,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,1,0,1,0,1,0,1,1,0,0,0,17,2,1,1,0,1,0
5794903,0,0,4,1,6,0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,2,1,0,2,0,6,0,4,2,0,0,0,71,1,0,1,1,0,0
7619908,0,2,3,1,3,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,1,0
5654277,0,15,28,1,19,15,0,0,6,5,0,1,0,5,5,0,0,0,6,6,0,5,0,1,6,0,14,91,10,0,5,0,5,3,52,22,10,15,3,0,0,0,194,16,0,1,1,0,0
8930850,0,5,13,2,18,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,7,0,0,0,3,4,0,1,3,0,0,0,37,10,0,1,0,1,0
8738655,0,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,1,0,1,0
7280607,0,6,28,2,8,91,0,0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,108,17,1,0,0,0,22,0,6,0,4,3,0,0,0,117,9,0,1,0,1,0
7736145,0,28,33,10,53,130,0,0,17,17,17,0,0,0,17,0,0,0,2,2,0,1,0,1,2,0,24,393,16,0,2,12,4,13,3,24,8,23,2,2,10,0,145,1,4,1,1,0,0
7954026,0,21,247,4,97,728,0,0,49,0,46,2,1,0,47,0,0,0,3,0,0,1,2,0,1,0,42,763,59,29,39,0,3,75,48,68,4,51,5,1,0,0,270,9,0,1,0,1,0
7395810,0,11,6,5,4,5,0,0,6,0,6,0,0,0,6,0,0,0,4,1,1,0,3,0,2,0,2,32,3,0,0,0,0,0,0,4,0,4,0,0,1,0,42,17,0,1,1,0,0
6325165,0,4,12,1,13,1,0,0,3,3,1,1,0,1,2,0,0,0,4,4,2,2,0,0,4,0,6,46,6,1,3,2,0,8,0,8,0,7,3,0,0,0,91,1025,6,1,1,0,0
7824709,0,43,45,2,77,100,0,0,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,4,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,1,1,0,0
7638207,0,16,39,3,39,25,0.33333334,0.71428573,10,7,6,3,1,0,7,0,0,0,6,6,2,4,0,0,6,0,8,206,19,0,10,7,0,18,3,27,2,25,4,0,1,0,80,1,1,0,1,0,0
5865465,0,5,11,2,12,0,0,0,10,0,9,0,0,1,10,0,0,0,2,0,0,2,0,0,1,0,0,47,4,0,0,0,0,0,0,8,0,3,1,0,0,0,39,0,0,1,1,0,0
7636168,0,3,1,2,5,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,17,1,0,1,1,0,0
7452272,0,10,2,3,7,1,0,0,2,0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,3,11,0,0,0,0,0,0,1,2,0,2,0,0,0,0,32,1,0,1,1,0,0
6605811,0,2,1,5,1,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,1,0,0
4139979,0,6,1,1,1,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,1,0,1,0
7911805,0,3,3,1,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,1,0,1,0,0,1
4709869,0,10,10,1,13,0,0,0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,4,40,1,1,1,0,0,11,3,5,0,5,3,0,0,0,30,1,0,1,1,0,0
4752038,0,2,4,1,8,1,0,0,3,0,3,0,0,0,3,0,0,0,9,5,5,4,0,0,8,0,5,77,1,0,0,0,0,5,0,13,1,12,1,0,4,0,62,1,0,1,1,0,0
3732429,0,72,584,6,452,6436,0.058843892,0.3386985,125,0,100,17,6,2,108,0,3,0,53,7,1,46,6,0,6,0,99,2943,134,42,139,74,22,346,186,442,67,279,6,2,5,0,426,1,51,1,1,0,0
7465309,0,8,6,1,10,15,-1,-1,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,3,0,0,0,0,7,0,0,1,0,0,0,0,0,22,16,0,1,1,0,0
7658621,0,6,12,1,0,66,0,0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,1,0,0,1
7265565,0,2,20,1,16,136,0,0,17,0,13,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,3,0,0,0,0,0,0,0,1,0,0,0,40,2,0,1,0,1,0
3972555,0,1,2,1,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1
5111193,0,2,7,2,3,0,0,0,3,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,36,0,0,1,1,0,0,0,6,0,5,2,0,0,0,31,12,0,1,0,1,0
4404823,0,19,12,2,27,4,0,0,5,0,1,2,2,0,3,0,0,0,3,2,0,1,2,0,3,0,6,50,4,0,4,1,0,1,0,13,0,15,3,0,0,1,47,1025,0,1,1,0,0
4239788,0,4,6,1,0,15,0,0,6,0,0,0,0,6,6,0,0,0,2,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,1,0,1,0,0,1
7570873,0,14,17,2,16,13,0,0,6,6,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,12,68,8,0,6,2,1,6,0,5,0,4,2,0,1,0,140,1025,3,1,1,0,0
9139344,0,39,28,1,8,190,0,0,20,0,19,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,96,25,0,3,0,1,2,0,6,0,6,2,0,0,0,39,2,0,1,0,1,0
